study_id,site_id,site_name,country,investigator,enrollment_score,quality_norm,screen_fail_score,query_score,deviation_score,activation_score,composite_rank_score,rank_within_study,performance_tier
BIO-2031-135,SITE-1463,University Medical Center - France,France,Dr. Singh,0.33574007220216606,0.6392496392496392,0.33261339092872566,0.7959183673469388,0.75,0.2896551724137931,0.5225302268831984,123,Below Average
BIO-2031-135,SITE-1328,National Medical Center - Spain,Spain,Dr. Anderson,0.5974729241877257,0.6132756132756132,0.4168466522678186,0.3265306122448979,0.875,0.06206896551724139,0.5209868399306856,124,Below Average
BIO-2031-135,SITE-1423,Health Sciences Center - France,France,Dr. Petrov,0.4277978339350181,0.619047619047619,0.16630669546436272,0.6666666666666666,0.75,0.5172413793103448,0.5199291245439672,125,Below Average
BIO-2031-135,SITE-1392,Translational Research Hospital - France,France,Dr. Mueller,0.33754512635379064,0.6565656565656566,0.3801295896328293,0.6258503401360545,0.5,0.7655172413793103,0.5181481265048427,126,Below Average
BIO-2031-135,SITE-1299,Medical Research Clinic - India,India,Dr. Schmidt,0.3285198555956679,0.5757575757575757,0.5248380129589633,0.33333333333333326,0.875,0.6068965517241379,0.5179468361666903,127,Below Average
BIO-2031-135,SITE-1424,University Medical Center - United States,United States,Dr. O'Brien,0.25090252707581223,0.5685425685425685,0.7084233261339092,0.2517006802721088,0.875,0.6551724137931034,0.5172199878176799,128,Below Average
BIO-2031-135,SITE-1444,Translational Research Hospital - Argentina,Argentina,Dr. Petrov,0.2996389891696751,0.554112554112554,0.3088552915766738,0.7687074829931972,0.75,0.5724137931034483,0.5171080536107551,129,Below Average
BIO-2031-135,SITE-1332,Biomedical Research Institute - South Korea,South Korea,Dr. Patel,0.5469314079422383,0.3203463203463204,0.6717062634989202,0.7414965986394557,0.625,0.096551724137931,0.5161877177893731,130,Below Average
BIO-2031-135,SITE-1292,Comprehensive Care Center - Japan,Japan,Dr. Yamamoto,0.2888086642599278,0.5036075036075036,0.2721382289416846,0.4965986394557823,0.875,0.9310344827586207,0.5125876453219648,131,Below Average
BIO-2031-135,SITE-1400,Clinical Research Center - Japan,Japan,Dr. Schmidt,0.26895306859205775,0.44155844155844154,0.39956803455723544,0.6666666666666666,0.875,0.6413793103448275,0.5108730916777707,132,Below Average
BIO-2031-135,SITE-1344,Medical Research Clinic - France,France,Dr. Rossi,0.2328519855595668,0.4632034632034632,0.6544276457883369,0.6938775510204082,0.75,0.4275862068965517,0.5083580892415512,133,Below Average
BIO-2031-135,SITE-1397,Community Health Network - France,France,Dr. Singh,0.40252707581227437,0.5656565656565655,0.36501079913606915,0.346938775510204,0.75,0.7517241379310344,0.5082279320744262,134,Below Average
BIO-2031-135,SITE-1321,Regional Research Institute - Spain,Spain,Dr. Nakamura,0.010830324909747292,0.5252525252525253,0.8056155507559395,0.5034013605442177,0.875,0.6827586206896552,0.503636485041931,135,Below Average
BIO-2031-135,SITE-1279,Translational Research Hospital - Spain,Spain,Dr. Johnson,0.12815884476534295,0.7056277056277056,0.6241900647948164,0.23809523809523814,0.75,0.8758620689655172,0.5025942546469366,136,Below Average
BIO-2031-135,SITE-1393,National Medical Center - United States,United States,Dr. Dubois,0.37906137184115524,0.404040404040404,0.7732181425485961,0.40816326530612246,0.75,0.3655172413793103,0.5018323590845084,137,Below Average
BIO-2031-135,SITE-1306,Health Sciences Center - Argentina,Argentina,Dr. Williams,0.2490974729241877,0.4155844155844155,0.5485961123110151,0.48299319727891155,1.0,0.5103448275862069,0.5011641305450396,138,Below Average
BIO-2031-135,SITE-1439,University Medical Center - United States,United States,Dr. Anderson,0.1624548736462094,0.6652236652236652,0.4578833693304535,0.5918367346938775,0.75,0.5517241379310345,0.49878888085303846,139,Below Average
BIO-2031-135,SITE-1307,Community Health Network - Argentina,Argentina,Dr. O'Brien,0.0,0.46464646464646464,0.978401727861771,0.27210884353741494,1.0,0.6758620689655173,0.4980920855357225,140,Below Average
BIO-2031-135,SITE-1440,Health Sciences Center - Japan,Japan,Dr. Singh,0.2545126353790614,0.37373737373737365,0.6630669546436285,0.6802721088435374,0.75,0.45517241379310347,0.4978937344946253,141,Below Average
BIO-2031-135,SITE-1354,Institute of Clinical Sciences - Spain,Spain,Dr. Lopez,0.19855595667870038,0.37085137085137077,1.0,0.5578231292517006,0.75,0.2689655172413793,0.49687928445184226,142,Below Average
BIO-2031-135,SITE-1449,Community Health Network - Japan,Japan,Dr. Chen,0.38267148014440433,0.5728715728715728,0.6868250539956804,0.44217687074829937,0.5,0.38620689655172413,0.49321316297718504,143,Below Average
BIO-2031-135,SITE-1308,Biomedical Research Institute - India,India,Dr. Schmidt,0.3592057761732852,0.5180375180375181,0.529157667386609,0.47619047619047616,0.625,0.5517241379310345,0.49313358298049115,144,Below Average
BIO-2031-135,SITE-1435,Biomedical Research Institute - Canada,Canada,Dr. Johnson,0.3592057761732852,0.38528138528138517,0.7516198704103672,0.5034013605442177,0.625,0.4413793103448276,0.49299883677726886,145,Below Average
BIO-2031-135,SITE-1319,Memorial Cancer Center - Canada,Canada,Dr. Patel,0.1263537906137184,0.5873015873015872,0.36285097192224613,0.4217687074829932,1.0,0.7448275862068965,0.49122447564522254,146,Below Average
BIO-2031-135,SITE-1283,General Hospital - France,France,Dr. O'Brien,0.21299638989169672,0.3116883116883117,0.6241900647948164,0.7074829931972789,0.75,0.6275862068965516,0.490596339199056,147,Below Average
BIO-2031-135,SITE-1314,Institute of Clinical Sciences - Japan,Japan,Dr. Chen,0.3194945848375451,0.3896103896103895,0.529157667386609,0.30612244897959184,1.0,0.5517241379310345,0.48826015537949774,148,Below Average
BIO-2031-135,SITE-1343,Teaching Hospital - Spain,Spain,Dr. Thompson,0.27256317689530685,0.26406926406926406,0.9913606911447084,0.27210884353741494,1.0,0.26206896551724135,0.4866819737917222,149,Below Average
BIO-2031-135,SITE-1335,Biomedical Research Institute - Argentina,Argentina,Dr. Williams,0.04151624548736462,0.3448773448773449,0.6414686825053995,1.0,0.625,0.6689655172413793,0.486221384447258,150,Below Average
BIO-2031-135,SITE-1289,Regional Research Institute - France,France,Dr. Mueller,0.10469314079422382,0.3506493506493507,0.775377969762419,0.6802721088435374,1.0,0.19999999999999996,0.4846506671193196,151,Below Average
BIO-2031-135,SITE-1334,Regional Research Institute - United States,United States,Dr. Williams,0.22021660649819494,0.4574314574314574,0.4989200863930885,0.5238095238095237,0.75,0.6965517241379311,0.48210505705502515,152,Below Average
BIO-2031-135,SITE-1399,Metropolitan Hospital - Japan,Japan,Dr. Chen,0.33935018050541516,0.5021645021645021,0.2721382289416846,0.5442176870748299,0.75,0.6137931034482759,0.48160314330655896,153,Below Average
BIO-2031-135,SITE-1282,Comprehensive Care Center - Brazil,Brazil,Dr. Kim,0.22563176895306858,0.5252525252525253,0.32613390928725694,0.5374149659863945,0.625,0.9448275862068966,0.4792235372005096,154,Below Average
BIO-2031-135,SITE-1303,National Medical Center - South Korea,South Korea,Dr. Mueller,0.19675090252707583,0.5108225108225108,0.32397408207343414,0.23809523809523814,1.0,0.9310344827586207,0.47876607409743405,155,Below Average
BIO-2031-135,SITE-1446,Biomedical Research Institute - France,France,Dr. Rossi,0.0,0.6709956709956709,0.4967602591792656,0.6802721088435374,0.625,0.7172413793103448,0.4762281273335891,156,Below Average
BIO-2031-135,SITE-1330,National Medical Center - Argentina,Argentina,Dr. Tanaka,0.1787003610108303,0.3246753246753247,0.7451403887688984,0.5986394557823129,0.625,0.703448275862069,0.4752719594566612,157,Below Average
BIO-2031-135,SITE-1302,Community Health Network - Brazil,Brazil,Dr. Petrov,0.09386281588447654,0.4343434343434343,0.7408207343412527,0.5918367346938775,0.875,0.3310344827586207,0.4745864594709377,158,Below Average
BIO-2031-135,SITE-1371,Health Sciences Center - South Korea,South Korea,Dr. Petrov,0.0812274368231047,0.4862914862914863,0.4708423326133909,0.7687074829931972,0.625,0.7379310344827585,0.47104073225333754,159,Below Average
BIO-2031-135,SITE-1454,Medical Research Clinic - France,France,Dr. Brown,0.039711191335740074,0.6782106782106782,0.47300215982721383,0.5918367346938775,0.75,0.5241379310344827,0.47020956075768267,160,Below Average
BIO-2031-135,SITE-1378,Academic Health System - Argentina,Argentina,Dr. O'Brien,0.203971119133574,0.932178932178932,0.22030237580993517,0.3877551020408163,0.75,0.2896551724137931,0.4701027051381719,161,Below Average
BIO-2031-135,SITE-1291,Teaching Hospital - South Korea,South Korea,Dr. Johnson,0.0703971119133574,0.8080808080808081,0.2397408207343411,0.4217687074829932,0.75,0.7793103448275862,0.4688729033098597,162,Below Average
BIO-2031-135,SITE-1434,Comprehensive Care Center - Canada,Canada,Dr. Tanaka,0.0,0.20202020202020202,0.9568034557235421,0.44897959183673464,0.75,1.0,0.4637714975380819,163,Below Average
BIO-2031-135,SITE-1281,Center for Advanced Medicine - Canada,Canada,Dr. Mueller,0.3285198555956679,0.7518037518037516,0.304535637149028,0.17006802721088432,0.75,0.46896551724137936,0.46307781563779205,164,Below Average
BIO-2031-135,SITE-1364,Translational Research Hospital - United States,United States,Dr. Garcia,0.26534296028880866,0.31313131313131315,0.611231101511879,0.44217687074829937,0.75,0.6068965517241379,0.46016285370990534,165,Below Average
BIO-2031-135,SITE-1277,University Medical Center - Canada,Canada,Dr. Brown,0.41696750902527074,0.11399711399711401,0.23758099352051842,0.7346938775510203,0.875,0.5241379310344827,0.45654632381991955,166,Below Average
BIO-2031-135,SITE-1412,Memorial Cancer Center - Spain,Spain,Dr. Rossi,0.19855595667870038,0.21356421356421357,0.4946004319654428,0.5306122448979591,1.0,0.5862068965517242,0.4547544230672005,167,Below Average
BIO-2031-135,SITE-1304,Clinical Research Center - India,India,Dr. Johnson,0.148014440433213,0.31024531024531027,0.6090712742980561,0.47619047619047616,0.75,0.7793103448275862,0.4522729692134037,168,Below Average
BIO-2031-135,SITE-1460,Academic Health System - Argentina,Argentina,Dr. Garcia,0.18592057761732853,0.6406926406926406,0.3844492440604751,0.44897959183673464,0.75,0.3931034482758621,0.4514433427550279,169,Below Average
BIO-2031-135,SITE-1425,Center for Advanced Medicine - Spain,Spain,Dr. Patel,0.09386281588447654,0.9696969696969695,0.41036717062634986,0.27210884353741494,0.875,0.0,0.4510265000350777,170,Below Average
BIO-2031-135,SITE-1368,General Hospital - Brazil,Brazil,Dr. Fischer,0.2815884476534296,0.25541125541125537,0.36717062634989206,0.7755102040816326,0.625,0.6413793103448275,0.4507694185948199,171,Below Average
BIO-2031-135,SITE-1286,General Hospital - Argentina,Argentina,Dr. Williams,0.23104693140794225,0.31457431457431456,0.6090712742980561,0.38095238095238093,0.75,0.6551724137931034,0.4471973854337244,172,Below Average
BIO-2031-135,SITE-1293,Translational Research Hospital - Brazil,Brazil,Dr. Anderson,0.35379061371841153,0.12265512265512267,0.5593952483801297,0.510204081632653,0.75,0.5586206896551724,0.44178064642806203,173,Below Average
BIO-2031-135,SITE-1285,Memorial Cancer Center - Japan,Japan,Dr. Silva,0.24007220216606498,0.4112554112554112,0.40172786177105824,0.5714285714285714,0.375,0.9448275862068966,0.4389753563932326,174,Below Average
BIO-2031-135,SITE-1355,Institute of Clinical Sciences - South Korea,South Korea,Dr. Johnson,0.41516245487364617,0.37373737373737365,0.36069114470842323,0.2108843537414966,0.875,0.4275862068965517,0.4382830339230295,175,Below Average
BIO-2031-135,SITE-1430,Teaching Hospital - India,India,Dr. Garcia,0.12093862815884478,0.44300144300144295,0.28725701943844484,0.7551020408163265,0.875,0.2896551724137931,0.4354043219195948,176,Below Average
BIO-2031-135,SITE-1383,Community Health Network - South Korea,South Korea,Dr. Lee,0.0740072202166065,0.6291486291486291,0.3779697624190065,0.4353741496598639,0.75,0.5517241379310345,0.43400553148881144,177,Below Average
BIO-2031-135,SITE-1384,Center for Advanced Medicine - Canada,Canada,Dr. Martinez,0.0,0.26695526695526695,0.9654427645788337,0.2925170068027211,0.75,0.7793103448275862,0.43251605358104517,178,Below Average
BIO-2031-135,SITE-1418,Medical Research Clinic - Japan,Japan,Dr. O'Brien,0.08664259927797834,0.3189033189033189,0.5658747300215983,0.727891156462585,0.625,0.5862068965517242,0.4318768862279583,179,Below Average
BIO-2031-135,SITE-1295,Teaching Hospital - Brazil,Brazil,Dr. Williams,0.20758122743682308,0.4054834054834054,0.4233261339092872,0.33333333333333326,1.0,0.2896551724137931,0.42545642528365923,180,Below Average
BIO-2031-135,SITE-1426,Academic Health System - Spain,Spain,Dr. Garcia,0.15162454873646208,0.4213564213564213,0.5226781857451404,0.8027210884353742,0.5,0.19310344827586212,0.4152976574100632,181,Below Average
BIO-2031-135,SITE-1341,Translational Research Hospital - France,France,Dr. O'Brien,0.12093862815884478,0.6378066378066377,0.09287257019438444,0.4625850340136054,0.75,0.503448275862069,0.4039594528184441,182,Below Average
BIO-2031-135,SITE-1388,National Medical Center - Spain,Spain,Dr. Brown,0.13898916967509026,0.5468975468975469,0.1166306695464363,0.7074829931972789,0.625,0.4137931034482759,0.40287316155466685,183,Below Average
BIO-2031-135,SITE-1288,Comprehensive Care Center - Spain,Spain,Dr. Lopez,0.09566787003610108,0.3953823953823953,0.09719222462203025,0.4353741496598639,0.75,0.896551724137931,0.38503357514158154,184,Below Average
BIO-2031-135,SITE-1350,Community Health Network - South Korea,South Korea,Dr. Lopez,0.08483754512635379,0.2972582972582973,0.28509719222462193,0.8707482993197279,0.625,0.32413793103448274,0.38020166256834864,185,Below Average
BIO-2031-135,SITE-1429,Medical Research Clinic - France,France,Dr. Tanaka,0.0,0.32611832611832614,0.5053995680345572,0.5714285714285714,0.5,0.503448275862069,0.3520927137293414,186,Below Average
BIO-2031-135,SITE-1445,Clinical Research Center - United States,United States,Dr. Williams,0.17689530685920576,0.5858585858585857,0.09503239740820735,0.510204081632653,0.25,0.5862068965517242,0.34830170539782,187,Underperforming
BIO-2032-447,SITE-1479,Regional Research Institute - India,India,Dr. Petrov,0.42599277978339345,0.8311688311688312,0.7084233261339092,0.9387755102040817,1.0,0.8137931034482758,0.7511910969751409,1,Top Performer
BIO-2032-447,SITE-1466,Comprehensive Care Center - Japan,Japan,Dr. Yamamoto,0.6353790613718412,0.836940836940837,0.6997840172786177,0.5238095238095237,1.0,0.8758620689655172,0.7473581707909007,2,Good
BIO-2032-447,SITE-1469,Academic Health System - Japan,Japan,Dr. Thompson,0.6389891696750902,0.8484848484848485,0.4298056155507559,0.6122448979591837,1.0,0.8758620689655172,0.7233380460387849,3,Good
BIO-2032-447,SITE-1468,Center for Advanced Medicine - United Kingdom,United Kingdom,Dr. Thompson,0.4873646209386282,1.0,0.9546436285097192,0.4965986394557823,0.75,0.6482758620689655,0.7168550816363788,4,Good
BIO-2032-447,SITE-1473,University Medical Center - Japan,Japan,Dr. Tanaka,0.4747292418772563,0.6652236652236652,0.3909287257019437,1.0,1.0,0.9448275862068966,0.7048491109900283,5,Good
BIO-2032-447,SITE-1484,Comprehensive Care Center - Japan,Japan,Dr. Petrov,0.4296028880866426,0.8326118326118325,0.857451403887689,0.6054421768707483,1.0,0.6137931034482759,0.7047364360026203,6,Good
BIO-2032-447,SITE-1480,Biomedical Research Institute - Japan,Japan,Dr. Yamamoto,0.44584837545126355,0.795093795093795,0.7213822894168467,0.673469387755102,0.875,0.6482758620689655,0.6757861906642637,7,Good
BIO-2032-447,SITE-1474,General Hospital - United Kingdom,United Kingdom,Dr. Taylor,0.42599277978339345,0.9682539682539683,0.7300215982721382,0.6326530612244898,0.75,0.40689655172413797,0.6577398426935501,8,Good
BIO-2032-447,SITE-1486,Translational Research Hospital - Japan,Japan,Dr. Brown,0.4747292418772563,0.5627705627705627,0.5917926565874729,0.6326530612244898,1.0,0.7655172413793103,0.641455004833152,9,Good
BIO-2032-447,SITE-1485,Biomedical Research Institute - Japan,Japan,Dr. Tanaka,0.2779783393501805,0.47619047619047616,0.9697624190064795,0.5578231292517006,1.0,0.9655172413793104,0.6404222364522983,10,Good
BIO-2032-447,SITE-1493,General Hospital - United Kingdom,United Kingdom,Dr. Kim,0.3664259927797834,0.759018759018759,0.40820734341252696,1.0,0.75,0.6827586206896552,0.6354172135795423,11,Good
BIO-2032-447,SITE-1488,Health Sciences Center - Japan,Japan,Dr. Singh,0.5090252707581228,0.8614718614718614,0.48596112311015116,0.45578231292517,0.875,0.5931034482758621,0.6313725502167874,12,Good
BIO-2032-447,SITE-1483,Community Health Network - Japan,Japan,Dr. Williams,0.47653429602888087,0.6998556998556998,0.7451403887688984,0.4897959183673469,0.75,0.6965517241379311,0.6265003324625901,13,Good
BIO-2032-447,SITE-1481,Health Sciences Center - India,India,Dr. Johnson,0.27256317689530685,1.0,0.39740820734341253,0.7891156462585034,0.875,0.303448275862069,0.607714199850321,14,Good
BIO-2032-447,SITE-1487,Health Sciences Center - Japan,Japan,Dr. Rossi,0.3194945848375451,0.766233766233766,0.857451403887689,0.36734693877551017,0.625,0.8206896551724138,0.5926591163728608,15,Good
BIO-2032-447,SITE-1475,Institute of Clinical Sciences - Japan,Japan,Dr. O'Brien,0.39169675090252704,0.45598845598845594,0.5853131749460043,1.0,0.625,0.6344827586206896,0.5841171310272925,16,Good
BIO-2032-447,SITE-1482,Institute of Clinical Sciences - United Kingdom,United Kingdom,Dr. Kim,0.26895306859205775,0.6118326118326117,0.4946004319654428,0.673469387755102,1.0,0.6413793103448275,0.5789531935071013,17,Good
BIO-2032-447,SITE-1472,Memorial Cancer Center - India,India,Dr. Silva,0.33754512635379064,0.5613275613275612,0.6889848812095032,0.673469387755102,0.875,0.4482758620689655,0.5770975204055472,18,Good
BIO-2032-447,SITE-1494,Institute of Clinical Sciences - United Kingdom,United Kingdom,Dr. Martinez,0.16967509025270758,0.38528138528138517,0.8812095032397408,0.564625850340136,0.75,0.9103448275862069,0.539884835415056,19,Below Average
BIO-2032-447,SITE-1491,Translational Research Hospital - United Kingdom,United Kingdom,Dr. Lee,0.03429602888086643,0.6825396825396826,0.7278617710583153,0.564625850340136,1.0,0.4275862068965517,0.5317137076275761,20,Below Average
BIO-2032-447,SITE-1476,Translational Research Hospital - United Kingdom,United Kingdom,Dr. Dubois,0.33574007220216606,0.8167388167388168,0.5032397408207343,0.510204081632653,0.5,0.5310344827586206,0.527402803042175,21,Below Average
BIO-2032-447,SITE-1464,General Hospital - Japan,Japan,Dr. Lee,0.04512635379061372,0.5050505050505051,0.531317494600432,0.9931972789115646,0.875,0.4620689655172414,0.5184258020362781,22,Below Average
BIO-2032-447,SITE-1477,Biomedical Research Institute - United Kingdom,United Kingdom,Dr. Tanaka,0.0,0.6522366522366522,0.6587473002159827,0.7142857142857142,0.625,0.8275862068965517,0.5129109033122401,23,Below Average
BIO-2032-447,SITE-1492,Teaching Hospital - India,India,Dr. Nakamura,0.05234657039711191,0.9725829725829724,0.12526997840172782,0.727891156462585,0.625,0.8275862068965517,0.5120860280351746,24,Below Average
BIO-2032-447,SITE-1465,Regional Research Institute - Japan,Japan,Dr. Silva,0.13537906137184116,0.7561327561327561,0.3801295896328293,0.8503401360544217,0.5,0.6,0.5046417754225991,25,Below Average
BIO-2032-447,SITE-1490,National Medical Center - United Kingdom,United Kingdom,Dr. Anderson,0.16606498194945848,0.6262626262626262,0.29157667386609076,0.7006802721088434,0.875,0.40689655172413797,0.48754696780854384,26,Below Average
BIO-2032-447,SITE-1471,Metropolitan Hospital - India,India,Dr. Thompson,0.0,0.3924963924963924,0.8142548596112311,0.6190476190476191,1.0,0.32413793103448274,0.47590844340155425,27,Below Average
BIO-2032-447,SITE-1489,University Medical Center - United Kingdom,United Kingdom,Dr. Yamamoto,0.315884476534296,0.5454545454545455,0.4190064794816415,0.44217687074829937,0.625,0.5310344827586206,0.4640929790348363,28,Below Average
BIO-2032-447,SITE-1478,Comprehensive Care Center - Japan,Japan,Dr. Anderson,0.0,0.6334776334776334,0.755939524838013,0.5578231292517006,0.5,0.4275862068965517,0.44151854549863895,29,Below Average
BIO-2032-447,SITE-1470,Comprehensive Care Center - United Kingdom,United Kingdom,Dr. Kim,0.13176895306859204,0.29148629148629146,0.47732181425485964,0.891156462585034,0.5,0.5655172413793104,0.4280629622283214,30,Below Average
BIO-2032-447,SITE-1467,Center for Advanced Medicine - India,India,Dr. Thompson,0.20577617328519854,0.28138528138528135,0.7494600431965442,0.29931972789115635,0.375,0.37241379310344824,0.3585294445718558,31,Below Average
BIO-2033-926,SITE-1541,General Hospital - Japan,Japan,Dr. Anderson,0.6299638989169676,0.8484848484848485,1.0,0.9523809523809523,0.875,0.303448275862069,0.7816399148695614,1,Top Performer
BIO-2033-926,SITE-1537,Community Health Network - France,France,Dr. Thompson,0.536101083032491,1.0,0.43412526997840173,0.945578231292517,1.0,0.8620689655172413,0.7771876925004846,2,Top Performer
BIO-2033-926,SITE-1511,Institute of Clinical Sciences - Spain,Spain,Dr. Lee,0.35018050541516244,1.0,0.9114470842332614,0.8367346938775511,1.0,0.4758620689655172,0.7473585999669641,3,Good
BIO-2033-926,SITE-1530,National Medical Center - Argentina,Argentina,Dr. Rossi,0.5866425992779783,0.6046176046176045,1.0,0.891156462585034,0.625,0.8206896551724138,0.7270766056480119,4,Good
BIO-2033-926,SITE-1514,Memorial Cancer Center - Argentina,Argentina,Dr. Tanaka,0.6353790613718412,0.6883116883116883,0.5183585313174945,0.7891156462585034,1.0,0.6413793103448275,0.7067661606761804,5,Good
BIO-2033-926,SITE-1500,Regional Research Institute - Canada,Canada,Dr. Lee,0.5577617328519855,0.8946608946608947,0.6652267818574513,0.4625850340136054,1.0,0.5724137931034483,0.6947857638361786,6,Good
BIO-2033-926,SITE-1516,Community Health Network - India,India,Dr. Taylor,0.6064981949458483,0.7994227994227994,0.6501079913606911,0.6938775510204082,0.875,0.503448275862069,0.6947017675643938,7,Good
BIO-2033-926,SITE-1542,National Medical Center - Japan,Japan,Dr. Anderson,0.5144404332129964,0.8658008658008659,0.9395248380129589,0.653061224489796,0.5,0.6965517241379311,0.6853133632526286,8,Good
BIO-2033-926,SITE-1524,Institute of Clinical Sciences - Spain,Spain,Dr. Thompson,0.33032490974729245,0.9076479076479076,0.468682505399568,1.0,0.875,0.6758620689655173,0.6832493916728916,9,Good
BIO-2033-926,SITE-1504,Memorial Cancer Center - Spain,Spain,Dr. Yamamoto,0.5018050541516245,0.7258297258297259,0.6587473002159827,0.7551020408163265,0.875,0.6551724137931034,0.6794618512380081,10,Good
BIO-2033-926,SITE-1497,General Hospital - France,France,Dr. Johnson,0.48014440433212996,0.6998556998556998,0.7429805615550756,0.6938775510204082,0.875,0.6689655172413793,0.6736825096646328,11,Good
BIO-2033-926,SITE-1518,General Hospital - India,India,Dr. Kim,0.4945848375451264,0.9191919191919191,0.8898488120950324,0.6938775510204082,0.625,0.3448275862068966,0.6732763063126711,12,Good
BIO-2033-926,SITE-1507,Clinical Research Center - Argentina,Argentina,Dr. Tanaka,0.48555956678700357,0.862914862914863,0.7386609071274297,0.8231292517006803,0.75,0.22758620689655173,0.6635000087935953,13,Good
BIO-2033-926,SITE-1531,Comprehensive Care Center - Brazil,Brazil,Dr. Martinez,0.43501805054151627,0.6955266955266955,0.5831533477321813,0.8775510204081632,0.875,0.46896551724137936,0.6451120586859078,14,Good
BIO-2033-926,SITE-1528,Translational Research Hospital - Spain,Spain,Dr. Martinez,0.3231046931407942,0.7720057720057718,0.8207343412526997,0.8843537414965986,0.75,0.3448275862068966,0.6379232987194373,15,Good
BIO-2033-926,SITE-1535,Metropolitan Hospital - Spain,Spain,Dr. Martinez,0.5974729241877257,0.6753246753246753,0.48812095032397407,0.6666666666666666,0.625,0.8275862068965517,0.6341599293501177,16,Good
BIO-2033-926,SITE-1539,Memorial Cancer Center - India,India,Dr. Rossi,0.36462093862815886,0.5829725829725829,0.8984881209503239,0.6938775510204082,0.625,0.9379310344827586,0.634147705495442,17,Good
BIO-2033-926,SITE-1529,Clinical Research Center - Italy,Italy,Dr. O'Brien,0.351985559566787,0.759018759018759,0.5442764578833692,0.6326530612244898,0.875,0.8344827586206897,0.6310378454236963,18,Good
BIO-2033-926,SITE-1506,University Medical Center - Spain,Spain,Dr. Tanaka,0.3140794223826715,0.9062049062049062,0.388768898488121,0.7414965986394557,0.75,0.8896551724137931,0.630766178647165,19,Good
BIO-2033-926,SITE-1523,National Medical Center - Brazil,Brazil,Dr. Williams,0.34476534296028877,0.6161616161616161,0.5140388768898487,0.9251700680272109,0.875,0.6275862068965516,0.6193136213996095,20,Good
BIO-2033-926,SITE-1512,Health Sciences Center - Brazil,Brazil,Dr. Brown,0.5216606498194946,0.5108225108225108,0.5485961123110151,0.4965986394557823,1.0,0.7724137931034483,0.6166002566947403,21,Good
BIO-2033-926,SITE-1521,National Medical Center - France,France,Dr. Brown,0.536101083032491,0.46608946608946605,0.6695464362850971,0.44897959183673464,0.875,0.8551724137931034,0.6117893095736011,22,Good
BIO-2033-926,SITE-1533,University Medical Center - Poland,Poland,Dr. Singh,0.20036101083032493,0.6378066378066377,0.8185745140388769,0.8299319727891157,0.875,0.5241379310344827,0.608591346396556,23,Good
BIO-2033-926,SITE-1515,National Medical Center - Brazil,Brazil,Dr. Rossi,0.575812274368231,0.5714285714285713,0.8120950323974082,0.4693877551020408,0.625,0.6413793103448275,0.6083491320371721,24,Good
BIO-2033-926,SITE-1526,Comprehensive Care Center - Argentina,Argentina,Dr. O'Brien,0.7653429602888087,0.3477633477633478,0.44060475161987045,0.6054421768707483,0.875,0.5862068965517242,0.6076661385536369,25,Good
BIO-2033-926,SITE-1536,University Medical Center - South Korea,South Korea,Dr. Tanaka,0.3194945848375451,0.5555555555555555,0.6997840172786177,0.9047619047619048,0.75,0.5793103448275863,0.6020976801093343,26,Good
BIO-2033-926,SITE-1520,General Hospital - Spain,Spain,Dr. Martinez,0.6949458483754513,0.5512265512265511,0.611231101511879,0.44897959183673464,0.875,0.17931034482758623,0.5921944108242236,27,Good
BIO-2033-926,SITE-1534,Academic Health System - Argentina,Argentina,Dr. Thompson,0.2563176895306859,0.7402597402597401,0.531317494600432,0.6326530612244898,0.875,0.5586206896551724,0.573839022773875,28,Good
BIO-2033-926,SITE-1499,Medical Research Clinic - Brazil,Brazil,Dr. Lopez,0.37545126353790614,0.5829725829725829,0.5745140388768899,0.40136054421768697,0.875,0.7862068965517242,0.5667092095983521,29,Good
BIO-2033-926,SITE-1509,University Medical Center - Poland,Poland,Dr. Petrov,0.33032490974729245,0.6580086580086579,0.2332613390928725,0.8707482993197279,1.0,0.3448275862068966,0.5642671634211344,30,Good
BIO-2033-926,SITE-1525,Memorial Cancer Center - Canada,Canada,Dr. Lopez,0.19494584837545129,0.8556998556998556,0.6004319654427646,0.44217687074829937,0.875,0.5448275862068965,0.5620005172831832,31,Good
BIO-2033-926,SITE-1522,Memorial Cancer Center - Japan,Japan,Dr. Johnson,0.33393501805054154,0.6608946608946609,0.9028077753779697,0.30612244897959184,0.875,0.22758620689655173,0.551010841034857,32,Good
BIO-2033-926,SITE-1538,Medical Research Clinic - South Korea,South Korea,Dr. Taylor,0.10469314079422382,0.6334776334776334,0.5939524838012958,0.7482993197278911,0.875,0.6,0.5454565824234607,33,Below Average
BIO-2033-926,SITE-1513,Metropolitan Hospital - Spain,Spain,Dr. Williams,0.3953068592057762,0.19480519480519481,0.36069114470842323,0.8707482993197279,1.0,0.5655172413793104,0.5290553945046368,34,Below Average
BIO-2033-926,SITE-1503,Regional Research Institute - Italy,Italy,Dr. Lopez,0.0,0.7720057720057718,0.24622030237580994,0.8163265306122449,0.875,0.7793103448275862,0.5229642138321212,35,Below Average
BIO-2033-926,SITE-1532,Translational Research Hospital - India,India,Dr. Patel,0.18592057761732853,0.5483405483405484,0.3563714902807775,0.6190476190476191,1.0,0.703448275862069,0.5228059480579081,36,Below Average
